step,mloss,gloss,loss
711.0,1.1134,1.0122,2.1256
712.0,1.0346,0.9893,2.0239
713.0,1.0779,0.9871,2.065
714.0,1.2098,0.9972,2.207
715.0,1.0872,0.9875,2.0747
716.0,1.092,1.0033,2.0953
717.0,1.0804,1.0037,2.0841000000000003
718.0,1.1193,0.9922,2.1115
719.0,1.0746,0.9886,2.0632
720.0,1.0847,1.0034,2.0881
721.0,1.0842,1.003,2.0872
722.0,1.112,1.006,2.1180000000000003
723.0,1.1146,1.0071,2.1217
724.0,1.0675,0.9944,2.0618999999999996
725.0,1.053,0.9876,2.0406
726.0,1.0654,1.0001,2.0655
727.0,1.0836,1.0108,2.0944
728.0,1.1265,1.0079,2.1344000000000003
729.0,1.0753,0.9954,2.0707
730.0,1.0275,0.9958,2.0233
731.0,1.0462,0.9934,2.0396
732.0,1.0745,0.9885,2.063
733.0,1.1174,1.0014,2.1188000000000002
734.0,1.1137,1.0003,2.114
735.0,1.0381,0.9869,2.025
736.0,1.0898,0.9869,2.0767
737.0,1.0594,0.9893,2.0486999999999997
738.0,1.0928,0.9766,2.0694
739.0,1.0509,0.9834,2.0343
740.0,1.0656,0.989,2.0546
741.0,1.0629,0.989,2.0519
742.0,1.104,1.0291,2.1330999999999998
743.0,1.0788,1.0205,2.0993
744.0,1.1183,1.0121,2.1304
745.0,1.1273,1.0098,2.1371
746.0,1.1085,0.9862,2.0947
747.0,1.1258,0.9925,2.1183
748.0,1.2414,1.0055,2.2469
749.0,1.1267,1.0238,2.1505
750.0,1.0656,0.9988,2.0644
751.0,1.0573,0.9947,2.052
752.0,1.1217,0.9913,2.113
753.0,1.1152,1.0028,2.118
754.0,1.0937,1.0023,2.096
755.0,1.0675,1.0027,2.0702
756.0,1.0545,1.0208,2.0753
757.0,1.0296,0.9988,2.0284
758.0,1.0899,0.9844,2.0743
759.0,1.0914,0.9946,2.086
760.0,1.078,1.0033,2.0813
761.0,1.0456,0.9864,2.032
762.0,1.0626,0.9962,2.0587999999999997
763.0,1.0815,0.9905,2.072
764.0,1.0537,0.997,2.0507
765.0,1.1051,0.9965,2.1016
766.0,1.0741,0.9981,2.0722
767.0,1.0275,1.0071,2.0346
768.0,1.0928,0.9886,2.0814
769.0,1.0945,1.0034,2.0979
770.0,1.084,0.9949,2.0789
771.0,1.0954,0.9988,2.0942
772.0,1.0728,0.9916,2.0644
773.0,1.133,0.9992,2.1322
774.0,1.112,0.9966,2.1086
775.0,1.08,1.0101,2.0901
776.0,1.0938,0.9989,2.0927000000000002
777.0,1.1076,0.9882,2.0957999999999997
778.0,1.0657,0.9874,2.0531
779.0,1.1191,1.0229,2.142
780.0,1.1376,0.9955,2.1330999999999998
781.0,1.0677,0.9839,2.0516
782.0,1.1152,0.9816,2.0968
783.0,1.0892,0.9907,2.0799
784.0,1.0721,0.9877,2.0598
785.0,1.108,0.9904,2.0984
786.0,1.0552,1.0043,2.0595
787.0,1.0889,0.9942,2.0831
788.0,1.0494,0.9909,2.0403000000000002
789.0,1.0688,0.9997,2.0685000000000002
790.0,1.0785,1.0011,2.0796
791.0,1.0765,1.0008,2.0773
792.0,1.0554,0.9869,2.0423
793.0,1.016,0.9982,2.0141999999999998
794.0,1.0163,0.9862,2.0025
795.0,1.0895,1.0003,2.0898
796.0,1.0747,0.9893,2.064
797.0,1.1029,0.9794,2.0823
798.0,1.0182,1.0015,2.0197000000000003
799.0,1.1645,0.9923,2.1568
800.0,1.0202,0.9821,2.0023
801.0,1.0967,0.9882,2.0849
802.0,1.0267,0.9989,2.0256
803.0,1.0302,0.9837,2.0139
804.0,1.0439,0.9964,2.0403000000000002
805.0,1.048,0.9905,2.0385
806.0,1.0667,0.995,2.0617
807.0,1.0587,0.9857,2.0444
808.0,1.0447,0.9948,2.0395
809.0,1.0898,0.9921,2.0819
810.0,1.0657,0.9924,2.0581
811.0,1.0777,0.9963,2.074
812.0,1.0696,0.9883,2.0579
813.0,1.049,0.989,2.038
814.0,1.0715,0.9806,2.0521
815.0,1.0548,0.9584,2.0132
816.0,1.0909,0.9818,2.0727
817.0,1.0997,0.9936,2.0933
818.0,1.0573,0.9898,2.0471
819.0,0.9997,0.982,1.9817
820.0,1.0879,0.9975,2.0854
821.0,1.1629,1.0728,2.2357
822.0,1.1601,1.0658,2.2259
823.0,1.307,1.0051,2.3121
824.0,1.3517,1.0138,2.3655
825.0,1.3209,1.0624,2.3833
826.0,1.2411,1.0033,2.2444
827.0,1.1501,1.0244,2.1745
828.0,1.134,1.0049,2.1388999999999996
829.0,1.1135,1.0078,2.1212999999999997
830.0,1.1008,0.9805,2.0813
831.0,1.0712,0.9975,2.0686999999999998
832.0,1.1391,0.9824,2.1215
833.0,1.1058,0.9908,2.0966
834.0,1.0601,0.9937,2.0538
835.0,1.0817,0.984,2.0657
836.0,1.0642,0.9823,2.0465
837.0,1.1029,0.992,2.0949
838.0,1.0773,0.9944,2.0717
839.0,1.0826,0.9983,2.0808999999999997
840.0,1.1305,0.9851,2.1156
841.0,1.1124,0.9894,2.1018
842.0,1.0675,0.9918,2.0593
843.0,1.1266,0.986,2.1126
844.0,1.1274,0.9993,2.1267
845.0,1.1048,1.0065,2.1113
846.0,1.1658,0.9899,2.1557
847.0,1.1162,0.9873,2.1035
848.0,1.1477,1.004,2.1517
849.0,1.1278,0.9931,2.1209
850.0,1.1342,1.0087,2.1429
851.0,1.0296,1.0045,2.0341
852.0,1.0931,0.9829,2.076
853.0,1.1141,1.0007,2.1148
854.0,1.0828,0.9937,2.0765000000000002
855.0,1.0503,0.9773,2.0276
856.0,1.1108,0.9937,2.1045
857.0,1.0821,1.0029,2.085
858.0,1.0482,0.9902,2.0384
859.0,1.1026,0.9865,2.0891
860.0,1.1217,0.9838,2.1055
861.0,1.129,0.9969,2.1259
862.0,1.1294,0.9933,2.1227
863.0,1.0243,0.9967,2.021
864.0,1.0732,0.9883,2.0614999999999997
865.0,1.0662,1.0049,2.0711
866.0,1.0383,0.9877,2.026
867.0,1.0993,0.9879,2.0872
868.0,1.0646,0.977,2.0416
869.0,1.0356,0.9821,2.0177
870.0,1.0716,0.9913,2.0629
871.0,1.101,1.0067,2.1077
872.0,1.1316,0.9858,2.1174
873.0,1.0574,0.9827,2.0401
874.0,1.0649,0.9835,2.0484
875.0,1.1055,0.9568,2.0623
876.0,1.1042,1.0022,2.1064
877.0,1.0661,0.9762,2.0423
878.0,1.0545,0.9738,2.0282999999999998
879.0,1.0423,0.9882,2.0305
880.0,1.0311,0.9839,2.0149999999999997
881.0,1.1184,0.9985,2.1169000000000002
882.0,1.0907,1.0214,2.1121
883.0,1.0956,1.0451,2.1407
884.0,1.064,1.0178,2.0818000000000003
885.0,1.1393,0.9866,2.1259
886.0,1.0651,1.0255,2.0906000000000002
887.0,1.0531,0.965,2.0181
888.0,1.0628,1.0073,2.0701
889.0,1.0698,0.9667,2.0365
890.0,1.1077,0.9804,2.0881
891.0,1.0812,0.9876,2.0688
892.0,1.049,0.984,2.033
893.0,1.0989,0.9818,2.0807
894.0,1.1062,0.9937,2.0999
895.0,1.0903,0.9835,2.0738000000000003
896.0,1.0952,0.9906,2.0858
897.0,1.077,0.9815,2.0585
898.0,1.1628,0.985,2.1478
899.0,1.1357,1.0076,2.1433
900.0,1.0782,0.9785,2.0567
901.0,1.0971,0.9927,2.0898
902.0,1.0937,1.0058,2.0995
903.0,1.0369,0.9839,2.0208
904.0,1.0764,0.9955,2.0719000000000003
905.0,1.0634,0.9807,2.0441
906.0,1.1072,0.9908,2.098
907.0,1.0463,0.9861,2.0324
908.0,1.0291,0.9918,2.0209
909.0,1.0528,0.9644,2.0172
910.0,1.058,0.973,2.031
911.0,1.0876,0.985,2.0726
912.0,1.0384,0.9923,2.0307
913.0,1.0509,0.9846,2.0355
914.0,0.9995,0.9734,1.9729
915.0,1.0655,0.9689,2.0343999999999998
916.0,1.0417,0.9833,2.025
917.0,1.0531,0.9369,1.9899999999999998
918.0,1.0382,0.964,2.0022
919.0,1.0607,0.9834,2.0441000000000003
920.0,1.0652,0.9906,2.0558
921.0,1.1322,1.0223,2.1545
922.0,1.2169,1.1485,2.3654
923.0,1.0587,0.9868,2.0455
924.0,1.1557,1.0913,2.247
925.0,1.168,0.988,2.1559999999999997
926.0,1.122,1.0182,2.1402
927.0,1.1386,1.0365,2.1751
928.0,1.0695,1.0068,2.0763
929.0,1.0636,1.0101,2.0737
930.0,1.0152,1.0029,2.0181
931.0,1.3321,0.9848,2.3169
932.0,1.0748,1.021,2.0957999999999997
933.0,1.0512,1.0035,2.0547
934.0,1.0686,1.0162,2.0848
935.0,1.0549,0.9946,2.0495
936.0,1.0835,0.9813,2.0648
937.0,1.0527,0.9902,2.0429
938.0,1.0284,0.9965,2.0249
939.0,1.0782,0.9821,2.0603
940.0,1.1476,0.9822,2.1298
941.0,1.1175,0.9748,2.0923
942.0,1.1096,0.9851,2.0947
943.0,1.0881,0.9835,2.0716
944.0,1.0514,0.9846,2.036
945.0,1.1096,0.9786,2.0882
946.0,1.1097,0.9913,2.101
947.0,1.0917,0.9719,2.0636
948.0,1.0291,0.9757,2.0048
949.0,1.091,0.9683,2.0593
950.0,1.1002,0.9708,2.071
951.0,1.0788,1.0126,2.0914
952.0,1.0483,0.9828,2.0311
953.0,1.1635,0.9864,2.1499
954.0,1.099,0.9922,2.0911999999999997
955.0,1.0323,0.9821,2.0144
956.0,1.032,0.9832,2.0152
957.0,1.1293,0.9779,2.1071999999999997
958.0,1.0681,1.0056,2.0737
959.0,1.1432,1.009,2.1521999999999997
960.0,1.1047,0.9901,2.0948
961.0,1.1585,0.986,2.1445
962.0,1.0849,0.9903,2.0751999999999997
963.0,1.1101,0.9812,2.0913
964.0,1.1174,0.9798,2.0972
965.0,1.076,0.9646,2.0406
966.0,1.092,0.9792,2.0712
967.0,1.05,0.9853,2.0353
968.0,1.0704,0.9724,2.0428
969.0,1.0347,0.9827,2.0174
970.0,1.0881,0.968,2.0561
971.0,1.0588,1.006,2.0648
972.0,1.0994,0.9844,2.0838
973.0,1.0579,0.9645,2.0224
974.0,1.0615,0.9865,2.048
975.0,1.0917,0.9886,2.0803
976.0,1.0136,0.9564,1.9700000000000002
977.0,1.0716,0.9602,2.0318
978.0,1.094,0.9667,2.0607
979.0,1.1147,0.9935,2.1082
980.0,1.0766,0.9852,2.0618
981.0,1.0786,0.9892,2.0678
982.0,1.2347,1.4479,2.6826
983.0,1.1306,1.0464,2.177
984.0,1.2074,1.0601,2.2675
985.0,1.0686,1.0277,2.0963000000000003
986.0,1.2514,1.0027,2.2541
987.0,1.1653,1.0361,2.2014
988.0,1.1328,1.0117,2.1445
989.0,1.1277,0.9989,2.1266
990.0,1.0627,0.9939,2.0566
991.0,1.0571,0.9819,2.0389999999999997
992.0,1.113,1.0074,2.1204
993.0,1.0583,0.9969,2.0552
994.0,1.1136,1.0143,2.1279
995.0,1.1202,0.9887,2.1089
996.0,1.0827,1.0072,2.0899
997.0,1.0988,1.0076,2.1064
998.0,1.0551,0.986,2.0411
999.0,1.0926,0.9771,2.0697
1000.0,1.071,0.9873,2.0583
1001.0,1.0645,1.0064,2.0709
1002.0,1.0396,0.9971,2.0367
1003.0,1.0668,0.9894,2.0562
1004.0,1.0706,0.9822,2.0528
1005.0,1.0741,0.977,2.0511
1006.0,1.0795,0.9869,2.0664
1007.0,1.1377,0.9632,2.1008999999999998
1008.0,1.0873,1.0164,2.1037
1009.0,1.0637,0.9687,2.0324
1010.0,1.1005,0.9677,2.0682
1011.0,1.1964,1.0493,2.2457
1012.0,1.4285,1.1996,2.6281
1013.0,1.2537,1.1235,2.3772
1014.0,1.2692,1.0234,2.2926
1015.0,1.1494,1.0343,2.1837
1016.0,1.1879,1.0178,2.2057
1017.0,1.1745,1.0269,2.2014
1018.0,1.1447,1.0504,2.1951
1019.0,1.1725,1.0344,2.2069
1020.0,1.1574,1.0176,2.175
1021.0,1.1046,1.0216,2.1262
1022.0,1.1499,1.0118,2.1616999999999997
1023.0,1.1452,1.0303,2.1755
1024.0,1.1809,1.0039,2.1848
1025.0,1.1325,1.0017,2.1342
1026.0,1.1153,1.0085,2.1238
1027.0,1.0988,0.9916,2.0904
1028.0,1.1391,0.9862,2.1253
1029.0,1.139,1.0143,2.1532999999999998
1030.0,1.1279,0.9945,2.1224
1031.0,1.1449,1.0202,2.1651
1032.0,1.1296,0.9851,2.1147
1033.0,1.1709,0.9922,2.1631
1034.0,1.1074,0.9995,2.1069
1035.0,1.0877,0.9843,2.072
1036.0,1.1118,0.9719,2.0837
1037.0,1.1376,0.9786,2.1162
1038.0,1.0959,0.9913,2.0872
1039.0,1.0833,0.9939,2.0772
1040.0,1.0845,0.9825,2.067
1041.0,1.1063,1.0299,2.1362
1042.0,1.1023,0.9836,2.0859
1043.0,1.1217,0.9805,2.1022
1044.0,1.0877,0.978,2.0656999999999996
1045.0,1.1438,1.0071,2.1509
1046.0,1.1315,1.1624,2.2939
1047.0,1.1992,0.9898,2.189
1048.0,1.1981,1.0551,2.2531999999999996
1049.0,1.1713,1.0348,2.2061
1050.0,1.1522,1.0053,2.1574999999999998
1051.0,1.1257,1.0055,2.1311999999999998
1052.0,1.1644,1.0033,2.1677
1053.0,1.1331,0.9932,2.1263
1054.0,1.0795,1.0105,2.09
1055.0,1.1039,1.0002,2.1041
1056.0,1.0864,1.0059,2.0923
1057.0,1.1604,1.0054,2.1658
1058.0,1.1585,1.0164,2.1749
1059.0,1.1013,1.0015,2.1028000000000002
1060.0,1.0964,0.9976,2.0940000000000003
1061.0,1.1142,1.0019,2.1161000000000003
1062.0,1.1293,1.008,2.1372999999999998
1063.0,1.0656,0.989,2.0546
1064.0,1.0997,1.005,2.1047
1065.0,1.0872,1.0053,2.0925000000000002
1066.0,1.0495,0.991,2.0405
1067.0,1.0921,0.9994,2.0915
1068.0,1.0465,1.0042,2.0507
1069.0,1.1016,1.0126,2.1142
1070.0,1.0918,1.0041,2.0959000000000003
1071.0,1.1605,0.9836,2.1441
1072.0,1.1524,0.9952,2.1476
1073.0,1.0636,1.0139,2.0775
1074.0,1.0839,0.9928,2.0767
1075.0,1.1228,0.993,2.1158
1076.0,1.0869,0.9967,2.0836
1077.0,1.1623,1.0107,2.173
1078.0,1.1047,1.0054,2.1101
1079.0,1.0888,1.0017,2.0905
1080.0,1.1183,0.9973,2.1156
1081.0,1.1438,0.9986,2.1424
1082.0,1.0625,0.9907,2.0532
1083.0,1.0711,1.0068,2.0778999999999996
1084.0,1.0781,0.9829,2.061
1085.0,1.1026,0.9861,2.0887000000000002
1086.0,1.0721,0.9833,2.0554
1087.0,1.0772,0.9977,2.0749
1088.0,1.1576,1.0982,2.2558
1089.0,1.131,0.9869,2.1179
1090.0,1.1229,0.9949,2.1178
1091.0,1.1476,0.9999,2.1475
1092.0,1.1067,1.0168,2.1235
1093.0,1.0825,1.0148,2.0972999999999997
1094.0,1.0925,1.0011,2.0936000000000003
1095.0,1.0703,1.0041,2.0744
1096.0,1.087,1.0152,2.1022
1097.0,1.0668,1.0199,2.0867
1098.0,1.0895,1.0008,2.0903
1099.0,1.0956,1.0026,2.0982
1100.0,1.0788,0.9824,2.0612
1101.0,1.0887,0.993,2.0817
1102.0,1.0489,0.9737,2.0225999999999997
1103.0,1.0782,0.9801,2.0583
1104.0,1.0539,0.9957,2.0496
1105.0,1.0966,0.986,2.0826000000000002
1106.0,1.0873,0.988,2.0753
1107.0,1.0351,0.9782,2.0133
1108.0,1.032,0.9712,2.0032
1109.0,1.0226,0.9755,1.9981
1110.0,1.0604,0.9798,2.0402
1111.0,1.0754,1.0229,2.0983
1112.0,1.0841,1.0337,2.1178
1113.0,1.0761,1.0931,2.1692
1114.0,1.1285,1.0454,2.1739
1115.0,1.1141,1.006,2.1201
1116.0,1.1209,0.986,2.1069
1117.0,1.1257,0.9898,2.1155
1118.0,1.0677,0.9944,2.0621
1119.0,1.1207,1.0023,2.123
1120.0,1.0941,1.0042,2.0983
1121.0,1.0781,0.9996,2.0777
1122.0,1.1054,0.9939,2.0993
1123.0,1.1034,1.0003,2.1037
1124.0,1.1174,0.9986,2.116
1125.0,1.0792,1.0031,2.0823
1126.0,1.074,0.9982,2.0722
1127.0,1.0696,0.9876,2.0572
1128.0,1.1489,0.9873,2.1362
1129.0,1.0507,0.984,2.0347
1130.0,1.0954,0.985,2.0804
1131.0,1.0801,0.9876,2.0677000000000003
1132.0,1.1217,0.9843,2.106
1133.0,1.0766,0.9862,2.0628
1134.0,1.0996,0.9834,2.083
1135.0,1.0191,0.9666,1.9857
1136.0,1.0683,0.9757,2.044
1137.0,1.032,0.9572,1.9892
1138.0,1.1957,0.9601,2.1558
1139.0,1.0546,0.9811,2.0357
1140.0,1.0928,1.007,2.0998
1141.0,1.0866,1.043,2.1296
1142.0,1.0739,1.0415,2.1154
1143.0,1.1049,1.0234,2.1283000000000003
1144.0,1.1234,0.9974,2.1208
1145.0,1.159,1.0137,2.1727
1146.0,1.163,1.0023,2.1653000000000002
1147.0,1.1219,0.9827,2.1046
1148.0,1.0781,1.0091,2.0872
1149.0,1.0855,1.0079,2.0934
1150.0,1.1166,1.0088,2.1254
1151.0,1.0591,0.9949,2.054
1152.0,1.067,0.9923,2.0593
1153.0,1.0662,1.0177,2.0839
1154.0,1.1088,0.9827,2.0915
1155.0,1.1005,1.005,2.1055
1156.0,1.0988,0.9919,2.0907
1157.0,1.1139,0.9876,2.1014999999999997
1158.0,1.1068,0.9881,2.0949
1159.0,1.0596,0.97,2.0296000000000003
1160.0,1.0489,0.9676,2.0164999999999997
1161.0,1.1047,0.9806,2.0853
1162.0,1.0582,1.0116,2.0698
1163.0,1.0926,1.0469,2.1395
1164.0,1.102,1.1017,2.2037
1165.0,1.137,1.0528,2.1898
1166.0,1.0874,0.9976,2.085
1167.0,1.1023,1.0162,2.1185
1168.0,1.0887,1.0147,2.1033999999999997
1169.0,1.122,1.008,2.13
1170.0,1.1249,1.0132,2.1381
1171.0,1.136,0.9973,2.1332999999999998
1172.0,1.0823,0.9791,2.0614
1173.0,1.0856,1.0059,2.0915
1174.0,1.152,0.9958,2.1478
1175.0,1.0881,0.9962,2.0843
1176.0,1.0456,0.9944,2.04
1177.0,1.0676,0.9874,2.055
1178.0,1.0684,0.9716,2.04
1179.0,1.0518,0.986,2.0378
1180.0,1.0459,0.9774,2.0233
1181.0,1.0449,0.9661,2.011
1182.0,1.0598,0.978,2.0378
1183.0,1.0567,0.9815,2.0382
1184.0,1.0596,0.9834,2.043
1185.0,1.0827,0.9778,2.0605
1186.0,1.0591,0.9929,2.052
1187.0,1.0889,0.9965,2.0854
1188.0,1.1014,1.0057,2.1071
1189.0,1.0787,0.9668,2.0455
1190.0,1.133,0.9828,2.1158
1191.0,1.0332,0.9694,2.0026
1192.0,1.1063,0.9495,2.0558
1193.0,1.0938,0.9596,2.0534
1194.0,1.0477,0.9553,2.003
1195.0,1.0321,0.9516,1.9837
1196.0,1.0513,0.9736,2.0248999999999997
1197.0,1.048,0.9784,2.0264
1198.0,1.0593,0.9633,2.0225999999999997
1199.0,1.1016,0.9604,2.062
1200.0,1.0719,0.9631,2.035
1201.0,1.0181,0.9604,1.9785
1202.0,1.076,0.9679,2.0439
1203.0,1.0558,0.9752,2.031
1204.0,1.0446,0.9637,2.0083
1205.0,1.0718,0.9438,2.0156
1206.0,1.0584,0.9779,2.0362999999999998
1207.0,1.1043,1.0091,2.1134000000000004
1208.0,1.1123,1.0608,2.1731
1209.0,1.1478,0.9772,2.125
1210.0,1.1477,1.0226,2.1703
1211.0,1.0744,0.9751,2.0495
1212.0,1.1017,0.986,2.0877
1213.0,1.0939,0.9908,2.0847
1214.0,1.1167,0.9916,2.1083
1215.0,1.0938,0.9828,2.0766
1216.0,1.0503,0.988,2.0383
1217.0,1.0913,0.9886,2.0799
1218.0,1.05,0.9827,2.0327
1219.0,1.1398,0.9905,2.1303
1220.0,1.104,0.9736,2.0776000000000003
1221.0,1.0534,0.9816,2.035
1222.0,1.1568,0.9666,2.1234
1223.0,1.0766,0.9806,2.0572
1224.0,1.1195,0.9908,2.1103
1225.0,1.073,0.9699,2.0429
1226.0,1.047,0.9776,2.0246
1227.0,1.0165,0.9652,1.9817
1228.0,1.0804,0.9563,2.0367
1229.0,1.0912,0.95,2.0412
1230.0,1.0369,0.9528,1.9897
1231.0,1.0533,0.9614,2.0147
1232.0,1.0755,0.9532,2.0286999999999997
1233.0,1.0787,0.9623,2.041
1234.0,1.0339,1.0004,2.0343
1235.0,1.1311,0.9654,2.0965
1236.0,1.1248,1.0218,2.1466000000000003
1237.0,1.1152,1.0354,2.1506
1238.0,1.0893,1.0509,2.1402
1239.0,1.1074,0.9985,2.1059
1240.0,1.0677,0.978,2.0457
1241.0,1.1056,1.0159,2.1215
1242.0,1.0884,0.9715,2.0599
1243.0,1.051,0.969,2.02
1244.0,1.0786,0.9932,2.0718
1245.0,1.0686,0.9932,2.0618
1246.0,1.0491,0.9854,2.0345
1247.0,1.0735,0.9751,2.0486
1248.0,1.0674,0.9936,2.061
1249.0,1.0637,0.9921,2.0558
1250.0,1.1069,0.9775,2.0844
1251.0,1.0916,0.9714,2.0629999999999997
1252.0,1.1206,0.9911,2.1117
1253.0,1.0727,0.9906,2.0633
1254.0,1.0868,0.9735,2.0603
1255.0,1.0542,0.9762,2.0304
1256.0,1.0676,0.9699,2.0375
1257.0,1.0295,0.9657,1.9952
1258.0,1.059,0.9651,2.0241
1259.0,1.1012,0.9668,2.068
1260.0,1.0406,0.9791,2.0197
1261.0,1.0478,0.9705,2.0183
1262.0,1.1003,0.9605,2.0608
1263.0,1.0222,0.9643,1.9865
1264.0,1.0569,0.974,2.0309
1265.0,1.0838,0.9566,2.0404
1266.0,1.055,0.9564,2.0114
1267.0,1.0611,0.9486,2.0097
1268.0,1.0431,0.9501,1.9931999999999999
1269.0,1.0323,0.9622,1.9945
1270.0,1.0486,0.9435,1.9921
1271.0,1.0368,0.9518,1.9886
1272.0,1.0003,0.9405,1.9407999999999999
1273.0,1.0069,0.956,1.9628999999999999
1274.0,1.066,0.9558,2.0218
1275.0,1.0677,0.9488,2.0165
1276.0,1.035,0.9534,1.9884
1277.0,1.0743,0.9446,2.0189
1278.0,1.0465,0.9401,1.9866000000000001
1279.0,1.0573,0.9459,2.0031999999999996
1280.0,1.0458,0.9685,2.0143
1281.0,1.0697,1.0314,2.1011
1282.0,1.0734,0.9852,2.0585999999999998
1283.0,1.052,0.935,1.987
1284.0,1.0497,0.9685,2.0182
1285.0,1.0491,0.9796,2.0286999999999997
1286.0,1.0853,0.9303,2.0156
1287.0,1.0551,0.9534,2.0084999999999997
1288.0,1.068,0.9441,2.0121
1289.0,1.0296,0.9393,1.9689
1290.0,1.0413,0.9409,1.9821999999999997
1291.0,1.0452,0.9558,2.001
1292.0,1.0362,0.9509,1.9870999999999999
1293.0,1.0634,0.9357,1.9990999999999999
1294.0,1.0932,0.9444,2.0376
1295.0,1.1107,0.9396,2.0503
1296.0,1.0844,0.9416,2.026
1297.0,1.0426,0.9468,1.9893999999999998
1298.0,1.0809,0.9274,2.0083
1299.0,1.0268,0.9469,1.9737
1300.0,1.001,0.9385,1.9394999999999998
1301.0,1.036,0.9483,1.9843000000000002
1302.0,1.0483,0.9303,1.9786000000000001
1303.0,1.0571,0.9291,1.9862
1304.0,0.9715,0.9331,1.9046
1305.0,1.0793,0.9379,2.0172
1306.0,1.1068,0.9377,2.0445
1307.0,1.0434,0.954,1.9974
1308.0,1.0648,0.9288,1.9935999999999998
1309.0,1.0422,0.9241,1.9663
1310.0,1.0841,0.9512,2.0353000000000003
1311.0,1.0513,0.9844,2.0357
1312.0,1.1169,1.0421,2.159
1313.0,1.0754,0.973,2.0484
1314.0,0.9999,0.9443,1.9442
1315.0,1.0612,0.9558,2.017
1316.0,1.026,0.9596,1.9856
1317.0,1.1009,0.9295,2.0304
1318.0,1.0274,0.9405,1.9679000000000002
1319.0,1.0038,0.9428,1.9466
1320.0,1.1175,0.9507,2.0682
1321.0,1.0121,0.9467,1.9588
1322.0,1.0737,0.9346,2.0083
1323.0,1.0443,0.9414,1.9857
1324.0,1.0548,0.9384,1.9931999999999999
1325.0,1.0245,0.9392,1.9637
1326.0,1.0491,0.9412,1.9903
1327.0,1.0221,0.9355,1.9576
1328.0,1.0217,0.9381,1.9598
1329.0,1.0368,0.9412,1.978
1330.0,0.9836,0.9315,1.9151
1331.0,1.0433,0.9262,1.9695
1332.0,0.991,0.9343,1.9253
1333.0,1.0591,0.9192,1.9783
1334.0,1.0256,0.9334,1.959
1335.0,1.0251,0.9255,1.9506
1336.0,1.0132,0.946,1.9592
1337.0,0.9886,0.952,1.9405999999999999
1338.0,1.1101,0.9345,2.0446
1339.0,1.0809,0.9406,2.0215
1340.0,1.0449,0.9375,1.9824
1341.0,1.0868,0.9562,2.043
1342.0,1.0641,1.0042,2.0683
1343.0,1.073,1.0593,2.1323
1344.0,1.1073,0.9611,2.0684
1345.0,1.0776,0.9291,2.0067
1346.0,1.0253,0.9848,2.0101
1347.0,1.0318,0.9458,1.9776
1348.0,1.0391,0.9583,1.9973999999999998
1349.0,1.0694,0.9612,2.0305999999999997
1350.0,1.0871,0.9583,2.0454
1351.0,1.0404,0.946,1.9864
1352.0,1.0174,0.9388,1.9562
1353.0,1.0147,0.9549,1.9695999999999998
1354.0,1.0784,0.9441,2.0225
1355.0,1.068,0.9518,2.0198
1356.0,1.1392,0.9495,2.0887000000000002
1357.0,0.9934,0.9532,1.9466
1358.0,1.0351,0.9392,1.9743
1359.0,1.0077,0.9313,1.939
1360.0,1.2283,0.9508,2.1791
1361.0,1.0856,0.9514,2.037
1362.0,1.0204,0.9288,1.9491999999999998
1363.0,1.0564,0.9335,1.9899
1364.0,1.0256,0.942,1.9676
1365.0,1.0816,0.9461,2.0277
1366.0,1.0623,0.9383,2.0006
1367.0,1.0537,0.9311,1.9848000000000001
1368.0,1.0624,0.9304,1.9928
1369.0,1.0536,0.9267,1.9803000000000002
1370.0,1.0241,0.9236,1.9477
1371.0,1.0313,0.936,1.9673000000000003
1372.0,1.0811,0.9186,1.9996999999999998
1373.0,1.0406,0.9401,1.9807000000000001
1374.0,1.0479,0.9257,1.9736
1375.0,1.0285,0.9207,1.9491999999999998
1376.0,1.0884,0.9405,2.0289
1377.0,1.0256,0.9254,1.951
1378.0,1.0773,0.9298,2.0071
1379.0,1.1005,0.9281,2.0286
1380.0,1.0018,0.9333,1.9351
1381.0,1.0221,0.9383,1.9604
1382.0,1.0276,0.9301,1.9577
1383.0,1.0429,0.9262,1.9691
1384.0,1.0507,0.9353,1.986
1385.0,1.0496,0.9482,1.9978000000000002
1386.0,1.0813,0.9648,2.0461
1387.0,1.002,0.9425,1.9445000000000001
1388.0,1.0091,0.9585,1.9676
1389.0,1.1034,0.9218,2.0252
1390.0,1.0106,0.9414,1.952
1391.0,1.0788,0.9235,2.0023
1392.0,1.0122,0.9359,1.9481
1393.0,1.0105,0.9317,1.9422
1394.0,1.0618,0.9351,1.9969000000000001
1395.0,0.9959,0.9145,1.9104
1396.0,1.054,0.9305,1.9845000000000002
1397.0,1.062,0.9212,1.9832
1398.0,1.06,0.9301,1.9901
1399.0,1.1081,0.9471,2.0552
1400.0,1.0246,0.9275,1.9521
1401.0,1.0293,0.9429,1.9722
1402.0,1.096,0.936,2.032
1403.0,1.026,0.9187,1.9447
1404.0,1.038,0.9233,1.9613
1405.0,1.0277,0.9396,1.9673
1406.0,1.0085,0.9268,1.9352999999999998
1407.0,1.0145,0.9277,1.9422
1408.0,0.9835,0.9356,1.9191
1409.0,1.0113,0.9488,1.9601000000000002
1410.0,0.9953,0.9325,1.9278
1411.0,1.0626,0.935,1.9976
